#{"t_start": 1713964617.4858155, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
6118.341786,5684,6921.812888,572,12
8155.343566,7567,7006.126683,726,13
6059.379799,5905,7059.611052,573,11
4576.538502,4274,7088.953202,440,5
5722.67289,5449,7135.280821,534,7
5135.781219,4782,7171.1841,491,6
5836.170505,5423,7217.234368,550,8
9284.387509,8591,7325.244068,832,13
5820.233002,5394,7370.772843,565,13
7905.300578,7398,7451.631849,724,26
7152.679444,6624,7518.541208,667,8
5443.643678,5047,7558.015251,534,10
8745.205668,8098,7654.840404,787,19
5372.91764,5073,7695.654027,523,12
8783.854853,8584,7803.493807,829,16
4921.893654,4614,7837.069714,496,9
6214.157246,5756,7888.199361,597,7
6252.851926,5793,7939.901515,598,15
4537.249461,4222,7968.730951,455,7
4801.917975,4464,8000.554593,477,6
5969.012765,5614,8049.621068,564,6
4479.577501,4177,8077.936273,441,1
6825.316124,6449,8140.801073,625,9
6661.635597,6188,8199.032492,611,4
6490.996162,7147,8275.00486,610,18
6848.427658,8445,8379.730185,714,15
6183.774027,5823,8431.98735,574,12
7633.518215,8313,8533.675366,701,15
5296.481975,5109,8575.136968,519,7
5434.392947,5049,8614.669961,524,9
6578.766543,6100,8671.448189,619,9
6105.540554,5738,8722.33035,575,7
8614.539063,7982,8816.601246,770,20
6705.348461,7635,8903.434061,658,14
6095.181808,5637,8951.688908,597,7
7536.726993,8129,9049.044133,748,25
4752.136602,4690,9084.727308,508,9
5870.919397,5495,9130.774194,586,11
4058.781602,3763,9154.481141,436,7
8895.524898,8325,9256.593721,857,21
8897.56322,8201,9355.792344,835,25
2943.475618,2763,9370.177037,318,6
2250.06565,3376,9388.94845,130,6
1301.168326,2421,9399.705125,108,1
4803.007195,4444,9432.364392,496,9
7272.747956,6697,9499.704805,713,21
3765.102058,3493,9520.627075,410,3
3137.909691,2931,9535.350397,346,3
4129.91872,3958,9561.118424,435,6
2852.605172,2670,9573.693531,320,3
1857.232242,1780,9580.468185,215,2
1430.846163,2573,9592.39036,122,1
7318.605725,6740,9661.468683,716,24
5330.05098,4970,9699.903729,518,12
2815.771674,3992,9726.060262,176,6
3479.493901,3767,9749.772026,202,5
3334.558629,4070,9776.885599,170,8
1421.963767,1448,9782.020747,110,1
3380.521428,4291,9811.607438,183,12
3125.041963,3166,9828.391288,189,0
2384.73393,2494,9839.674333,148,1
4376.914773,4038,9866.397661,476,1
1570.008445,2583,9879.331444,113,11
2274.675052,3128,9895.796915,149,1
6985.955724,6447,9958.613972,676,12
2219.661081,2404,9970.309682,152,2
5164.507435,4783,10006.621228,519,4
4415.314304,4177,10034.952838,456,7
5328.181695,6190,10093.277945,539,9
4990.316407,4626,10127.117299,503,5
6389.517613,5909,10180.848122,619,21
6756.28426,6238,10240.039339,657,8
4493.388104,4180,10268.390519,452,9
6881.732286,6347,10329.539358,673,9
3363.73114,4528,10362.167713,356,10
5773.761156,5447,10408.614217,576,8
7175.039251,6629,10474.795089,685,19
5564.330598,5191,10517.351097,568,14
3445.467133,3207,10534.521287,376,5
8121.028155,7482,10618.254225,776,22
5474.064717,5068,10659.008214,543,12
6035.220561,5683,10707.9637,605,19
5861.056767,5400,10753.671909,600,11
4668.853775,4318,10783.667099,488,6
4722.06738,4466,10815.541322,486,5
4231.79339,3977,10841.524358,457,8
270.030986,376,10842.396871,31,0
3529.908139,3473,10863.16272,194,12
1234.480228,1409,10868.144382,85,2
4967.594393,4564,10901.215356,541,8
5994.726634,5504,10948.457462,628,16
8224.973896,7551,11032.484151,811,26
2330.418771,2504,11044.85787,129,0
3009.294302,2956,11059.821971,191,0
1759.32677,1779,11066.628639,118,0
1173.24948,1225,11070.828324,86,0
1151.113484,2429,11081.718054,96,24
2257.459678,2375,11092.180624,150,1
4043.089598,3734,11115.558388,447,7
5454.961439,4998,11154.479095,594,12
5351.369399,4913,11193.244809,576,14
3623.328405,4680,11227.837305,201,8
1996.079205,2985,11243.053975,132,3
1633.417533,3055,11259.876361,133,1
4548.975904,4454,11291.567033,232,6
7.621319,133,11292.131032,11,0
3641.298841,3804,11316.223436,201,4
3008.356664,3960,11342.020475,183,4
1217.400387,1676,11348.261693,91,7
1759.575385,1902,11355.726373,105,0
-2.19004,124,11356.288373,10,0
1992.117196,2914,11370.911559,130,0
3056.675995,3011,11387.359859,182,3
2433.847614,3684,11409.218827,157,4
4116.020169,4227,11438.057187,231,9
828.195609,1028,11441.566245,73,0
1419.815205,2695,11454.400383,95,7
3493.884725,4694,11490.150939,179,20
2772.599396,3929,11514.678167,180,1
2634.834263,3770,11538.439055,159,3
4166.827492,5103,11579.822766,244,4
2141.034207,2130,11588.661906,148,1
2519.235099,2714,11601.612738,166,5
1697.536331,1730,11608.135289,105,1
3244.505544,4325,11638.20501,203,3
