#{"t_start": 1713325500.1348062, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2145.219948,1184,440.392253,327,11
3043.159755,1605,442.773259,426,17
1426.168789,827,443.747331,244,6
3514.717361,1774,446.278405,491,27
1814.930908,1033,447.377404,284,9
2766.48379,1456,449.776457,438,18
1710.178107,958,450.834457,281,9
1200.442972,723,452.771457,202,7
2837.50998,1494,455.156461,439,21
2976.348858,1572,456.596459,461,20
2018.015642,1132,458.775511,334,14
1203.281881,730,459.67951,195,6
2254.090975,737,461.60356,162,4
2421.954081,1348,462.910087,361,16
2406.451339,1285,465.203606,374,16
1032.501877,787,466.147605,137,1
1831.739794,1048,468.269604,296,8
3122.684304,1620,470.743605,469,20
2481.3408,1389,472.069176,379,16
4181.188389,2033,474.774751,600,31
1856.51265,966,476.820764,286,9
36.311767,112,477.347764,10,0
3166.3558,1571,479.751324,427,23
53.863804,121,480.307322,11,0
2735.616312,1423,481.639666,431,19
4449.801114,2160,484.453685,502,33
2614.450419,1402,486.800692,378,15
2914.943775,1448,489.203597,431,22
1002.141645,610,490.040598,156,5
4278.665238,2295,492.981622,523,30
3954.533683,2055,495.741655,532,32
4189.401302,2137,498.577866,548,30
3020.519729,1620,501.057187,459,21
3233.909185,1728,503.588188,455,22
2194.900396,1240,504.800727,369,12
3536.110925,1780,507.397777,492,28
1554.993605,876,509.414816,243,5
2670.109833,1492,510.791342,399,16
3843.765153,1913,513.426381,500,29
2283.006568,1266,515.721918,397,14
2566.606147,1439,518.148094,426,15
3314.102,1754,520.690094,458,25
1400.989727,834,521.682093,246,9
2566.722857,1409,524.001104,433,18
3017.42263,1669,525.509104,444,20
2811.833986,1512,527.929105,422,21
2557.402202,1335,530.249104,393,16
2140.458232,1204,531.459107,356,16
3605.010106,1864,534.076192,513,26
3075.126958,1627,536.563331,466,24
3370.285474,1684,539.098125,480,27
2206.307245,1245,541.296725,348,12
2339.020953,1271,542.550277,372,13
3238.023021,1756,545.104361,471,19
2131.866018,1197,547.334373,374,13
2482.785871,1396,548.664907,363,16
2334.795322,1247,550.87341,345,18
3955.275671,1985,553.564316,497,30
1945.969313,1116,554.712316,301,13
3159.916221,1613,557.178857,452,20
2230.549263,1166,559.385408,305,11
2189.060874,1183,560.572418,365,14
2939.62236,1562,562.997464,470,21
2696.509445,1458,565.388495,397,14
2145.354404,1192,566.586496,369,14
3469.025015,1810,569.185495,517,27
2383.223585,1222,571.395497,353,17
1555.412284,895,572.402495,264,2
3144.66642,1643,574.881519,469,24
3326.754821,1797,577.429082,463,23
2823.220396,1461,579.789096,421,18
2560.772423,1401,581.114098,401,17
3209.992888,1651,583.610097,471,20
4042.719027,2038,586.350642,495,28
1546.243818,875,588.365031,237,6
4161.932815,2096,591.160149,570,27
2869.325826,1434,592.499192,442,19
3891.85129,1983,595.175301,544,31
3320.661123,1623,597.613353,452,26
3136.885469,1644,600.124869,440,22
3170.323951,1573,602.598868,466,24
2906.108415,1477,603.968866,426,21
3479.821064,1756,606.539441,525,27
2019.136289,1094,608.707947,337,14
3196.125736,1685,611.253989,474,20
3588.118604,1717,613.754521,501,29
1774.899622,1004,614.85705,286,8
1587.690925,876,615.856053,255,11
3049.195798,1627,618.31905,442,19
3562.90454,1741,620.876063,550,31
1731.388287,953,622.926624,299,9
2582.470404,1443,624.281651,434,12
3784.574204,1915,626.934274,531,28
2842.810123,1506,629.318793,457,19
3790.349576,1916,631.974791,557,32
1957.608363,1078,633.091788,326,12
2982.270396,1483,635.458801,447,18
2795.617745,1465,637.866871,482,15
4271.81034,2352,640.809816,564,29
2992.744464,1547,643.271874,475,20
3987.980451,2261,646.116394,550,38
3391.296584,1644,648.626394,478,28
3219.315924,1707,650.138397,479,25
2106.699551,1092,652.294987,338,13
2593.966605,1293,654.552584,375,17
2180.234003,1219,655.777611,368,15
2855.069045,1399,658.099163,394,17
1608.642488,913,659.124675,265,9
3490.919945,1745,661.683312,475,24
1003.324704,610,662.521314,150,3
72.363612,132,664.068829,8,0
2935.008801,1622,665.546831,486,21
1953.42453,1085,667.699829,342,13
2455.350493,1311,669.957828,395,19
68.848843,124,670.505828,13,0
2114.965657,1092,671.629838,317,16
2340.102513,1225,673.867878,392,18
5380.932789,2501,676.867429,707,43
2986.988301,1406,679.300431,432,18
2886.94965,1481,680.672429,417,22
1965.779388,1084,682.834431,336,11
1993.422993,1091,683.959439,328,8
1099.706313,644,685.843461,179,7
1268.432279,769,686.776489,213,6
4909.44923,2371,689.72571,618,40
1549.725348,876,691.72825,257,10
2794.597834,1513,693.1231,408,18
4829.082523,2326,697.050124,605,34
1981.36208,1099,698.198124,346,10
2702.652306,1421,700.545339,438,20
3619.676741,1899,703.210329,563,25
1685.035264,1003,704.282364,275,12
3982.309615,1984,706.986195,584,31
1417.994276,830,708.961303,221,9
5882.153534,2796,712.190312,734,52
2071.59798,1096,713.328315,345,13
2141.22977,1195,715.551314,351,15
3306.234958,1729,718.0752,490,23
1072.532874,652,718.941198,189,4
867.046808,552,719.741201,155,3
2928.588723,1533,722.146929,469,21
4149.981391,2112,724.905311,528,32
3152.292419,1630,727.395313,457,26
1830.739975,1014,729.488325,311,10
713.286611,470,730.266325,119,0
2262.766742,1177,731.449333,329,14
3680.498255,1955,734.148471,541,30
1124.280338,677,736.052552,199,6
3778.725949,1850,738.662584,548,27
3436.65999,1790,740.242109,521,24
2620.945143,1313,742.517109,403,15
2907.346798,1534,744.955113,441,23
1772.456592,1012,746.042124,302,7
1683.798203,994,748.158692,283,10
2113.359142,1163,749.351704,315,14
4229.575038,2092,752.123748,546,30
1255.100217,747,754.068794,211,7
23724.117466,3072,757.423794,508,31
5098.864718,2653,761.549794,598,47
3411.487143,1808,763.132838,522,25
1884.260459,1077,765.281884,304,12
3811.341015,1903,767.939929,522,31
3068.710727,1678,770.442974,433,22
6569.490521,3139,773.864064,714,53
1198.44908,705,775.764066,195,6
4127.11112,2188,778.58017,533,33
2646.357707,1400,779.898204,404,20
1926.188699,1087,782.053216,310,8
4457.621652,2274,784.967264,543,35
1040.791502,646,785.827263,170,5
1406.699987,850,787.837254,238,5
3136.200954,1659,790.327811,463,22
2116.142747,1145,791.519529,326,14
4186.760172,2136,794.309528,526,32
3088.15804,1581,796.76653,472,19
3820.156223,1855,799.388142,525,29
2323.053231,1197,800.585183,366,16
4283.788134,2055,803.340272,532,33
3285.416043,1710,805.881843,451,23
2791.745157,1453,808.273367,422,16
3842.312201,1949,810.961367,512,28
4079.712332,2004,813.671375,624,31
2965.361638,1516,816.088837,425,22
1699.664494,942,817.136834,289,11
2371.286781,1295,819.411965,370,13
1702.136981,915,820.437975,273,13
2757.342526,1476,822.889012,442,19
647.757297,442,823.62201,109,1
2592.105098,1351,825.958014,392,19
3182.974711,1619,828.381027,452,19
4116.267565,1939,830.054584,556,28
2704.524507,1447,832.426597,422,17
2622.88247,1363,834.763126,423,18
4353.718708,2294,837.615647,621,33
2289.280532,1264,839.862647,378,13
2332.237092,1306,841.154782,377,16
3016.210863,1574,843.590825,445,20
1687.618836,1003,844.673834,271,5
3104.906888,1564,847.107946,442,26
1961.319492,1069,849.268576,336,12
995.480539,578,850.07671,151,3
3106.606158,1623,852.554751,465,20
2314.589086,1258,853.798276,406,16
3253.306116,1590,856.256325,472,25
3362.247667,1685,858.779326,479,23
3656.911645,1750,861.338549,534,30
2560.355857,1383,863.660881,414,15
3545.477101,1837,865.254344,490,25
2168.006269,1173,867.443354,379,10
2661.553195,1382,869.784387,416,18
3491.434522,1737,872.347399,511,22
2356.440002,1312,873.6374,386,13
2191.527091,1209,875.856398,346,10
3180.030293,1597,878.292422,462,22
6292.078862,2917,881.567554,711,53
2004.038468,1093,883.708584,328,13
5818.811421,2779,886.918693,644,42
3314.428058,1758,889.476735,502,22
4231.901936,2077,892.23532,558,35
4391.916666,2268,895.149353,616,32
4624.836734,2425,898.121383,622,39
3977.288787,2100,900.905036,579,30
5936.488754,2949,905.221158,730,51
4196.36591,2118,908.020266,596,33
1326.688754,777,908.978314,220,5
3930.077919,1892,911.609456,557,26
2516.620671,1318,913.872072,375,17
3235.473991,1527,915.303149,464,18
2523.734477,1342,917.632164,406,15
1854.634957,1009,918.716162,287,11
1656.969617,943,920.77116,300,9
6436.570079,3045,924.119175,748,53
1355.417953,790,926.092358,224,8
4161.056109,2041,928.823712,607,33
2185.357059,1086,929.953274,306,15
2643.070211,1319,932.280438,429,18
2912.361217,1524,934.672453,429,23
6622.913055,3094,938.082518,712,49
5063.063547,2352,941.041574,643,39
4559.479578,2301,943.957572,612,37
4509.086225,2548,948.036574,625,36
4928.678709,2360,950.997229,621,47
2353.229058,1239,952.224289,371,17
2255.077449,1228,954.460299,389,15
4317.954942,2115,957.230014,585,30
3683.882532,1893,959.906143,539,28
3590.898179,1882,962.54546,560,25
1420.466145,830,963.510978,263,6
2211.763307,1177,965.711978,367,13
5352.059363,2503,968.752976,623,39
4505.231931,2332,971.676538,595,37
2163.144921,1185,973.917093,355,12
6933.558094,3266,977.427134,762,52
6112.787775,2902,981.721135,678,44
3087.049863,1534,984.141152,455,21
4807.788217,2356,987.075196,626,38
5862.042043,2799,990.298234,736,48
3079.073179,1667,992.833276,499,22
4301.435253,2155,995.65935,566,36
2741.716544,1485,998.060387,431,16
2658.443618,1440,999.411401,426,15
5566.525763,2590,1003.546126,698,43
4387.940075,2247,1006.403218,563,28
2985.461877,1498,1007.79622,417,20
2920.726912,1493,1010.202976,403,21
2674.747596,1412,1012.552354,396,18
3957.602103,2052,1015.307854,595,28
5240.709227,2525,1018.326853,643,45
1630.153345,900,1020.380853,263,8
2183.402947,1216,1021.612853,385,14
1483.776864,845,1023.723868,251,11
3662.324509,2162,1026.583006,539,27
4966.831628,2543,1029.645536,632,36
4053.82035,1949,1032.345058,548,31
3907.00133,1916,1035.024061,542,27
2163.827598,1146,1036.192059,354,15
2498.786233,1293,1038.505072,392,18
-14.845887,75,1039.016073,5,0
4169.768926,2130,1041.930607,591,30
3513.879149,1785,1044.528122,493,25
4235.925675,2107,1047.323123,593,35
3356.120944,1704,1049.818139,520,24
1257.8127,752,1050.747775,219,6
3240.193023,1708,1053.293148,498,26
2194.856437,1150,1055.425185,346,11
1725.967614,982,1056.509713,277,10
4408.355643,2071,1059.267241,563,39
2530.52577,1360,1061.567284,399,19
4028.188584,1900,1064.221338,546,33
4498.498562,2216,1067.088407,573,34
5754.91794,3117,1070.488167,675,48
2910.939664,1556,1072.939263,478,18
1732.14042,989,1074.010301,282,11
2370.30105,1280,1076.274938,378,17
2372.459943,1290,1078.543592,343,18
2137.856657,1203,1079.743137,365,12
1948.022302,1109,1081.904344,320,11
3633.72488,1935,1084.589377,515,32
2842.639672,1442,1086.931376,404,20
3295.423419,1710,1088.470375,454,26
2961.862873,1473,1090.900385,473,21
2342.612786,1289,1093.205549,375,16
2791.003994,1443,1094.559593,430,20
6713.346216,3191,1099.042157,704,54
1093.782729,664,1099.905669,190,3
3098.477383,1629,1102.395188,444,21
2195.677882,1142,1104.607189,348,16
1275.169042,746,1105.533189,207,7
3434.00421,1712,1108.084189,490,25
3579.072332,1798,1110.682273,489,26
2838.138059,1539,1112.098313,487,19
2956.709134,1587,1114.548434,476,22
3527.749769,1857,1117.193615,515,25
2945.217979,1536,1119.620687,493,22
1670.29428,914,1120.636411,295,10
2812.60563,1488,1123.06651,418,20
5855.733157,2815,1126.359668,671,47
3187.236993,1624,1128.842767,507,20
1930.136839,1034,1130.992732,321,9
2495.92742,1352,1132.285762,422,18
1546.521299,866,1134.320423,262,9
4806.724317,2413,1137.302946,678,42
1898.99928,1008,1138.394949,295,12
3421.206502,1798,1140.988948,523,28
5444.372902,2658,1145.127042,706,47
1753.624886,957,1146.18897,299,10
3226.31975,1708,1148.749496,457,29
6697.651933,2988,1152.066739,767,53
3266.415412,1603,1154.570749,460,25
4087.184064,1983,1157.29775,546,27
2364.361337,1127,1159.492794,346,10
1794.039301,1021,1160.593831,332,8
3567.979898,1806,1163.208378,477,21
2130.009288,1161,1165.423414,362,11
2372.587225,1237,1166.653422,370,16
3868.844638,1827,1169.273488,553,29
2285.638318,1250,1171.53452,380,13
2332.500343,1225,1172.750939,393,16
2761.690966,1492,1175.155454,455,20
2102.377804,1203,1177.374455,357,11
1768.790895,952,1178.433456,273,10
2517.317745,1323,1180.735465,408,19
2511.688244,1351,1182.037001,410,13
3570.325514,1817,1184.654902,492,25
1955.762448,1084,1186.792914,325,12
1456.301423,799,1187.744429,235,9
2122.184339,1148,1189.914464,354,14
2145.79722,1158,1191.08698,343,14
2127.368125,1194,1193.327979,342,11
2898.242767,1563,1195.767979,426,22
2478.805848,1339,1197.046989,414,17
3188.09601,1644,1199.556585,498,20
1347.743915,799,1201.555612,247,6
3085.769979,1539,1202.984621,463,26
3302.66746,1739,1205.560208,502,22
1542.814055,878,1207.591732,258,9
3458.61942,1775,1209.151734,523,26
2875.281008,1544,1211.566732,462,19
1764.549034,983,1213.655732,277,12
2673.507667,1357,1214.958743,403,15
4362.342772,2179,1217.815789,544,31
3014.459034,1592,1220.298348,477,22
2893.087596,1500,1222.723349,488,22
3503.295254,1748,1225.269347,519,25
2266.835447,1241,1226.49139,380,12
3474.342791,1810,1229.051405,533,24
3247.197067,1686,1231.549427,507,27
2040.14099,1112,1233.71547,344,14
2469.00964,1239,1234.936896,367,13
5045.198811,2320,1237.862934,619,40
3726.263197,1781,1240.424935,575,24
1059.695198,644,1242.321947,189,2
2825.772901,1478,1243.699948,453,17
3710.185646,1838,1246.28608,565,29
2156.782918,1172,1248.487172,349,16
3902.883808,1910,1251.127201,533,31
4877.752177,2315,1254.050209,640,40
3022.493803,1605,1256.50521,476,19
4699.828153,2338,1259.460232,615,36
3387.393885,1615,1261.929019,480,27
5774.988758,2578,1265.02858,665,44
2272.587708,1268,1266.262599,381,14
1246.66135,735,1268.188134,218,7
2018.709859,1102,1269.338147,355,9
2367.76579,1319,1271.671882,377,15
2061.689845,1114,1273.805945,335,15
2354.233482,1262,1275.062035,356,18
2582.676731,1283,1277.330069,388,20
4019.232621,1971,1280.013096,519,31
1983.926012,1092,1281.151117,332,11
1687.509574,977,1283.250204,282,9
2787.838783,1440,1284.604251,441,15
2514.250035,1301,1286.909541,387,17
2028.621651,1117,1289.099057,352,13
3338.565871,1743,1290.645056,501,25
2745.25088,1440,1293.022056,409,21
2540.998149,1317,1295.310676,423,19
4442.821375,2058,1298.062689,584,34
1419.726166,792,1299.019689,248,8
1959.454394,1096,1301.187907,329,14
1685.6784,1003,1302.282909,271,8
1489.245059,898,1304.284441,261,5
5446.734229,2478,1307.295441,667,38
1006.076825,624,1308.150439,182,3
1993.414441,1105,1310.324458,343,14
1002.8291,633,1311.184456,172,4
2246.743597,1227,1313.402485,365,14
1734.045904,1002,1314.496997,294,8
5088.939197,2417,1317.510511,618,42
3962.855672,2000,1320.226511,529,29
3323.466757,1713,1322.784526,500,22
2188.393455,1209,1325.041536,386,12
2277.955458,1237,1326.273551,367,15
2562.112941,1402,1328.633586,415,16
2119.121149,1203,1330.871112,377,13
3682.23549,1844,1332.479123,479,26
1572.063273,902,1334.552091,283,9
2321.540539,1246,1336.810126,384,15
2548.192465,1250,1338.069183,361,20
3331.143705,1651,1340.636653,489,18
3750.030837,1910,1343.301262,545,33
3331.412796,1723,1345.862444,475,25
2754.189686,1476,1347.230445,399,15
1444.224663,846,1349.282443,241,7
2508.127788,1391,1351.633326,392,16
3418.416264,1741,1353.195403,469,29
3638.727095,1803,1355.785428,532,28
1114.438911,640,1357.651179,192,9
2312.810549,1240,1358.894705,363,21
2993.680978,1571,1361.331223,451,26
2042.892494,1029,1362.432222,298,13
3654.301706,1799,1365.028224,523,32
2323.094031,1231,1367.280223,378,19
3180.33084,1620,1369.775409,427,30
2325.534505,1260,1371.018399,371,14
344.36697,261,1371.640397,48,1
1326.313194,781,1373.600414,213,8
2978.579961,1551,1376.057411,463,22
3173.405246,1560,1377.501411,466,25
2034.701741,1122,1379.624423,349,16
2562.537094,1287,1381.880002,417,19
2273.053293,1265,1383.13303,351,13
2979.989458,1582,1385.609725,433,21
3899.132606,1906,1388.251447,470,26
2058.346062,1146,1389.436477,359,13
1527.396077,873,1391.482475,268,9
2526.402501,1312,1392.750478,413,21
2130.658729,1145,1394.935478,367,12
2155.383163,1128,1397.081484,340,16
2885.49518,1461,1398.455042,423,19
2583.10382,1384,1400.787646,372,16
4985.367118,2315,1403.688108,624,39
3720.535319,1867,1406.286142,562,27
975.790049,590,1407.111671,163,4
3237.476327,1651,1409.630715,474,23
2916.286971,1454,1412.025716,435,22
3415.199965,1803,1414.653715,487,24
3489.197041,1684,1417.153729,494,29
848.492036,540,1417.976831,157,2
2574.034252,1378,1419.29679,424,15
2032.110489,1114,1421.471583,340,10
4388.617836,2242,1424.304631,558,35
2723.477885,1449,1426.690633,429,19
1780.853979,1009,1427.773634,294,9
