#{"t_start": 1714090655.4761589, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
1009.796025,894,176.964615,254,11
1150.768606,1074,180.652683,243,9
1052.967954,960,182.963714,231,8
1315.17115,1185,187.090714,269,12
-69.341087,63,187.598712,3,0
-59.56748,71,188.129729,5,0
1177.941993,1050,191.751855,266,10
1045.973377,940,193.988876,242,6
1289.996801,1111,197.826952,319,11
540.574036,553,199.065977,132,6
972.742233,853,201.066999,258,7
513.270579,517,203.216026,134,1
546.860103,543,204.421035,138,5
1127.22937,994,206.85406,266,7
1489.384449,1355,211.68813,324,12
-22.19133,103,212.219649,9,0
881.430851,799,214.041176,224,7
989.437813,881,217.147228,251,8
1424.91033,1244,220.487229,316,16
1386.595537,1347,225.285254,334,17
1933.72024,1972,233.345146,445,24
1577.233102,1364,238.209098,351,14
831.795258,745,239.884134,225,8
2750.144007,2320,250.137192,573,38
935.204677,826,253.062781,252,7
583.360967,572,254.336789,160,4
2103.075059,1786,261.279207,457,22
1909.808842,1653,267.517501,411,20
2.324565,129,268.074502,11,0
196.910397,281,268.902461,54,1
1661.447901,1405,272.929428,396,16
2442.210761,2056,281.478045,531,23
2533.172239,2189,291.781104,489,27
1526.222861,1275,295.248051,390,16
2036.179817,1718,301.837632,457,20
2007.956826,1705,308.314673,439,20
2660.554397,2243,317.9678,557,31
1732.619899,1462,323.264394,417,20
2049.617252,1709,328.760763,482,20
2059.537457,1741,335.47236,456,19
3063.58928,2601,348.784618,605,44
1477.948142,1275,352.265892,339,15
1268.704735,1095,356.038892,313,13
-62.169925,70,356.552892,4,0
-0.770064,124,357.110893,15,0
1276.369287,1103,359.922404,317,16
-1712.544288,2404,371.766707,371,15
1043.858501,927,373.977693,256,10
1574.711226,1305,378.602976,410,15
2435.833305,2071,387.189554,503,29
1883.807883,1570,391.964214,452,22
929.59245,835,394.932258,232,7
519.695445,515,396.083272,145,1
1932.255676,1604,402.046609,467,22
1583.342009,1330,405.739145,390,16
1823.498652,1527,411.300165,433,19
1613.23946,1359,416.132165,392,15
1128.929617,988,418.534129,280,11
1937.889861,1624,424.621354,455,23
1142.621201,986,428.015356,294,11
1724.921709,1472,432.333007,393,14
1740.883911,1467,437.661018,419,19
1463.953301,1215,441.891627,388,21
2542.689295,2134,450.896549,545,30
1655.828812,1387,454.861587,410,15
2344.61135,1993,463.010218,490,29
3149.030508,2613,476.474164,670,42
2777.336021,2335,486.872243,580,37
1879.02317,1560,492.656394,458,21
2464.835921,2043,501.090274,561,32
1961.767365,1648,506.276,456,25
694.761762,666,508.774008,170,6
738.965606,676,510.267008,204,9
1278.832249,1084,514.063873,332,10
417.188797,438,515.071875,118,4
-48.959852,80,515.597883,5,0
-62.460077,67,516.105885,3,0
-42.129052,89,516.640885,8,0
1714.3045,1437,521.831409,415,18
3352.924069,2869,536.353288,628,44
3457.544759,2907,551.183991,691,47
1236.956208,1059,554.836538,313,12
2235.194815,1885,562.326101,491,22
1458.495468,1235,565.652138,361,12
1435.609412,1229,569.952037,349,14
560.440684,549,571.159021,153,3
1631.326938,1402,576.136056,368,16
1087.459581,933,578.3631,294,9
2965.33083,2502,590.919717,600,42
1602.197094,1340,594.652733,408,18
2190.961397,1801,601.695375,528,22
2619.040041,2219,611.279058,539,35
1895.899887,1592,617.162864,443,22
1948.159466,1614,623.211036,471,19
2406.574452,2045,631.662149,503,32
3075.779151,2613,644.059515,603,41
1010.158074,881,647.181525,267,10
-56.048496,76,647.71854,5,0
-40.307474,90,648.256539,6,0
2053.64302,1743,653.938547,450,29
667.615332,620,656.323557,185,4
1026.475455,901,658.448638,265,8
1399.252052,1181,662.561766,354,14
1376.19254,1169,665.597817,348,14
2168.097584,1843,672.87678,464,26
1961.901262,1673,679.222729,429,24
1151.701505,989,682.666321,299,8
120.452947,240,683.374502,18,0
2220.605138,1869,690.765518,488,27
-42.524398,86,691.294516,7,0
1604.181077,1365,695.133577,377,17
1227.586159,1062,698.785642,300,9
1851.861167,1560,704.565832,431,23
1358.736441,1167,707.61279,339,15
2342.143389,1930,715.369145,555,32
1444.741769,1207,719.580815,381,16
1009.761534,883,721.674813,270,10
2086.746944,1758,728.492825,469,27
1204.679698,1032,731.048357,311,10
1460.075736,1265,735.501504,337,13
1166.755122,1001,738.974503,303,10
1044.572744,920,741.19144,265,9
1737.367948,1489,746.649359,394,19
1913.872823,1624,752.713713,440,23
1226.123856,1046,755.337265,321,12
2050.201668,1751,762.087493,436,23
1258.375203,1077,764.803517,322,10
2296.266862,1951,772.700597,484,27
2064.848772,1772,779.539735,433,23
1555.5531,1308,784.209734,393,16
1649.253479,1396,789.193539,391,20
1729.839421,1456,793.443067,411,20
1309.642611,1142,797.369067,309,13
2131.788375,1790,804.341386,480,29
709.653496,660,805.806396,202,3
1532.419666,1300,810.391183,375,17
1327.576228,1130,813.294185,338,15
2414.503487,2127,822.228149,517,27
2685.354975,2323,832.491421,509,33
2321.196701,1944,840.398013,518,28
1500.033688,1272,844.896158,366,15
2040.175593,1702,851.335724,480,18
1540.249188,1294,854.879243,390,15
2343.424544,1963,862.816368,524,32
821.845512,732,865.504245,230,7
1786.653734,1481,869.87763,445,19
1559.455755,1325,874.574212,373,10
1462.261608,1219,878.83043,382,16
1973.776548,1670,885.158015,444,22
1653.716183,1400,889.176659,395,16
1685.46234,1415,894.239194,411,17
1349.024637,1127,897.137193,364,11
1242.1189,1064,900.805749,317,9
3077.386968,2611,913.224182,619,38
2033.75783,1735,919.917264,434,23
592.70958,590,921.208263,153,5
1481.399498,1251,925.612418,367,20
1511.222407,1268,930.071468,392,18
1581.337992,1330,933.754996,399,19
800.123891,724,936.389994,222,8
1998.789023,1654,941.62574,483,20
2485.445457,2114,950.560301,508,33
3008.143709,2571,963.671175,581,47
3091.445996,2691,976.698458,541,39
2556.772369,2114,985.596583,582,27
1329.512528,1125,989.500582,351,15
1133.840128,990,991.914594,284,8
3081.205191,2617,1004.390501,609,36
1158.80333,989,1007.820709,313,7
1473.894519,1272,1011.277077,353,13
1882.663251,1579,1017.172211,442,17
1834.232081,1544,1022.862458,435,22
2861.549953,2405,1033.707675,604,38
2229.260568,1844,1040.969417,523,22
1596.383525,1342,1045.781192,393,13
2262.198768,1854,1053.098362,551,25
2217.820346,1845,1060.461373,513,29
1237.828181,1062,1063.127564,312,10
1512.142133,1251,1067.565615,403,16
2407.350844,2009,1075.81268,541,36
2859.800274,2411,1086.728144,589,40
3206.044489,2703,1099.886396,641,42
2594.381496,2354,1110.409629,551,34
2416.124634,1995,1118.568252,558,33
2585.232632,2120,1127.458999,602,30
1454.773171,1226,1131.776094,367,9
1200.661915,1031,1134.336129,310,10
3206.139062,2721,1148.714278,625,41
2767.613538,2333,1159.042323,578,31
2981.47144,2483,1170.481457,665,41
1016.872284,891,1173.588468,265,8
3187.592557,2856,1187.97375,639,43
2777.145722,2307,1198.177571,608,37
2090.663478,1733,1204.834086,495,25
3532.744045,2949,1219.981182,723,46
2074.465726,1702,1226.496397,510,27
960.291225,853,1229.475928,246,9
3268.770487,2751,1242.954701,654,42
3234.113111,2702,1256.050065,671,46
2317.229743,1923,1263.758169,537,27
-55.202365,74,1264.274173,5,0
2720.746917,2224,1273.955302,634,37
2736.005162,2238,1283.663954,637,33
3613.923027,3019,1300.425332,733,51
2724.844236,2265,1310.254379,605,33
1956.398441,1617,1316.282456,481,20
2091.245114,1734,1322.945457,495,24
2335.201338,1944,1330.784694,536,27
3187.736635,2677,1343.730956,647,43
2452.15517,2045,1352.2082,546,28
1582.903624,1319,1356.908251,402,17
1092.537838,949,1359.19928,283,9
1272.700235,1075,1362.883174,334,11
668.379028,629,1364.307198,176,4
711.015343,660,1365.766196,190,5
345.547545,393,1366.680209,89,1
1064.796465,920,1369.902726,285,7
2596.489425,2135,1378.950348,600,26
-64.32402,67,1379.46522,4,0
-62.0916,68,1379.967231,4,0
1550.153132,1317,1384.636171,371,19
1782.537158,1464,1388.954923,460,18
2604.206325,2158,1398.148159,584,34
2070.917412,1707,1404.65517,500,22
1495.195816,1235,1409.008529,396,14
2648.374853,2193,1418.377129,593,33
3492.215045,2956,1433.641814,679,44
2823.002511,2345,1444.082416,618,45
1140.292861,986,1447.597081,291,10
3125.56791,2663,1460.423721,602,43
1701.923006,1410,1465.491328,430,18
1831.026687,1507,1471.024581,462,14
2976.278653,2484,1482.472321,630,37
2958.902457,2432,1493.530457,667,36
2607.963939,2175,1502.833092,576,35
1283.971311,1096,1506.668111,325,9
3226.220134,2690,1519.675552,674,42
3560.604079,2978,1535.090692,730,48
3341.814579,3066,1552.345202,624,43
2067.50633,1722,1558.919807,486,22
2707.060109,2305,1569.116156,589,31
2653.323186,2178,1578.431189,614,36
2920.420374,2439,1589.559965,620,40
2416.324418,1968,1597.584961,589,32
2104.919236,1745,1604.329886,499,23
2641.169404,2177,1613.688258,603,30
3067.397922,2559,1625.70337,649,44
2290.394356,1880,1633.198122,550,25
3529.928101,2948,1649.392033,720,48
2701.096159,2258,1659.23233,582,33
2487.622556,2011,1667.496562,614,30
1990.752891,1615,1672.505082,517,20
1315.821078,1096,1676.324682,359,14
-46.201145,84,1676.838682,6,0
2243.138887,1872,1684.297269,511,27
2301.979429,1886,1691.819698,560,30
1981.888222,1643,1698.029532,474,19
2137.962368,1769,1704.881058,508,22
1908.847784,1562,1709.640107,487,21
2513.61572,2109,1718.473228,541,33
1165.257519,1008,1721.951241,295,9
1027.324179,895,1724.055253,270,9
2617.707147,2189,1733.447469,567,33
2808.579325,2244,1743.195057,702,41
1648.858278,1379,1748.122425,408,17
3019.519373,2475,1759.587573,681,40
1951.916024,1612,1765.625854,483,20
2421.677801,1978,1773.683544,582,26
2661.701396,2192,1783.052623,606,32
3837.820355,3206,1801.514715,767,52
1687.191482,1390,1805.481767,440,14
3129.170829,2619,1819.028881,647,43
-46.759078,84,1819.555878,5,0
1178.418097,1030,1822.104877,287,13
1948.763725,1626,1828.17998,463,25
2061.841241,1710,1834.696624,491,25
1130.668121,975,1837.067174,298,9
2260.243445,1863,1844.503951,536,27
2337.866599,1919,1852.180547,560,29
3190.936917,2635,1864.789604,695,43
256.921305,325,1866.61918,72,3
1443.503392,1197,1869.788688,386,15
2102.615894,1741,1876.478729,504,28
2352.541511,1950,1884.379077,539,33
2106.322487,1727,1890.982257,517,27
1498.665931,1241,1894.331319,398,15
1644.622427,1350,1899.17732,431,16
2310.687038,1902,1906.747514,547,29
630.193292,595,1908.066511,173,5
2147.040292,1742,1914.769203,543,23
650.438053,611,1916.140889,180,3
3041.137074,2530,1928.925319,649,41
182.170665,265,1929.660314,59,1
1183.560639,1004,1932.124354,320,9
4847.451352,4059,1959.70418,923,73
2066.123503,1695,1966.315383,508,24
1069.345619,924,1969.63446,286,4
2013.403509,1659,1974.944458,498,22
1788.152864,1469,1980.300035,457,18
1606.497386,1331,1985.021108,417,15
1996.368941,1645,1991.181108,489,22
1816.581543,1501,1995.659257,453,21
2258.017831,1838,2002.906911,558,22
1404.69753,1185,2007.041969,355,14
1935.937253,1586,2012.985491,493,24
3744.423121,3095,2029.469189,792,53
1242.436672,1058,2033.133709,320,12
1444.307189,1209,2036.373946,374,14
1512.806249,1269,2040.872894,379,15
985.383563,856,2042.883982,275,10
2248.340764,1854,2050.23868,532,27
4128.175436,3422,2070.853907,842,62
897.039311,794,2072.682943,244,8
2224.638769,1832,2079.878967,537,23
2279.038087,1892,2087.420154,526,27
4238.548761,3540,2109.247206,845,63
2796.711954,2317,2119.519294,620,35
3896.642349,3293,2137.844451,745,49
1142.711242,988,2141.291464,295,9
1763.679395,1457,2146.681465,446,21
2755.035723,2282,2156.747135,613,38
183.701706,272,2157.48516,50,1
2009.302531,1679,2163.843779,469,19
2486.770716,2090,2172.584596,537,28
2945.793832,2552,2184.59119,608,41
2357.278597,1966,2192.580062,528,24
1530.907861,1336,2197.333611,333,13
2536.976457,2114,2206.253408,569,33
4035.865923,3375,2225.422717,800,50
1627.759316,1388,2230.388244,379,11
1932.70904,1610,2236.409455,463,23
1601.219361,1354,2240.221574,387,15
3242.102008,2744,2254.756502,646,47
-51.863223,78,2255.291502,5,0
3898.539194,3211,2272.799773,825,61
5041.032781,4291,2303.07331,930,69
920.692589,842,2306.036399,219,10
1712.593452,1458,2311.339549,393,17
521.102942,520,2312.497798,142,4
1283.898003,1091,2315.260796,333,14
1523.228709,1291,2319.822345,371,15
548.641881,531,2321.003358,157,4
882.073877,797,2323.839405,223,7
1514.810907,1257,2327.235446,396,17
246.896551,318,2328.027964,67,1
385.40216,428,2330.021965,95,4
1878.863667,1560,2334.781965,458,20
2629.062098,2191,2344.174115,577,33
1479.956087,1276,2348.700165,343,15
732.206623,673,2350.198163,197,5
2666.868225,2192,2359.639364,613,35
3926.900727,3328,2379.296562,739,50
2871.245595,2581,2391.517187,638,39
1911.091697,1615,2397.591416,436,25
4610.51885,3905,2423.325215,848,62
3952.232524,3309,2442.891339,780,52
276.584081,343,2443.724411,71,0
2329.671174,1948,2451.619033,518,26
2684.520617,2235,2461.293423,591,35
1903.846302,1611,2467.33617,434,16
2029.540065,1718,2472.904589,449,19
1681.391378,1427,2478.05924,395,16
3045.842472,2595,2490.352553,595,40
1449.283692,1290,2494.901983,297,13
1606.412716,1371,2499.752604,378,18
3328.647199,2797,2513.633478,669,43
917.540901,835,2515.55853,223,9
872.259965,782,2518.322198,228,4
2187.152167,1789,2525.258101,537,26
2682.13414,2266,2535.158695,551,29
1649.950376,1391,2540.117694,395,17
2050.980304,1728,2545.73442,463,25
2343.569976,1947,2553.595792,534,28
433.435907,470,2555.678319,104,3
2527.06794,2100,2564.497568,567,31
2422.97248,2303,2574.657673,501,35
691.619943,661,2576.117414,167,4
2284.357427,1857,2583.46601,565,24
1797.147517,1497,2588.929493,439,19
2624.051173,2170,2598.176649,597,28
1351.670647,1181,2601.273406,307,13
3075.679052,2552,2614.265662,663,36
2143.829312,1820,2620.369892,462,25
1917.105393,1615,2626.418905,445,18
3461.973633,2888,2642.114314,719,45
3463.574219,2907,2656.979491,702,42
2392.460065,1993,2665.202519,540,29
2049.9075,1705,2671.700824,484,23
4303.239727,3957,2698.045246,805,65
3672.840375,3072,2714.387414,744,54
2882.615828,2429,2725.572229,594,33
1735.035093,1478,2730.910791,401,17
2784.317805,2351,2741.411365,572,41
3002.567841,2557,2754.345394,587,39
1901.639664,1573,2759.162931,467,22
3681.605172,3121,2776.920677,702,56
4383.678917,4045,2804.245019,836,66
1874.010951,1571,2810.251819,442,22
1799.267192,1547,2815.075817,392,19
1896.763658,1573,2821.011974,462,18
2592.01021,2142,2830.083931,588,29
1501.28164,1270,2834.593022,369,14
3081.844635,2556,2846.565523,665,40
1273.497267,1104,2850.391079,307,9
2606.382708,2165,2859.580223,579,35
2040.608608,1716,2866.180677,463,23
2893.421134,2380,2876.902221,652,38
1018.285747,903,2879.036829,252,7
736.893047,707,2880.62688,166,6
804.348857,751,2883.368402,192,6
897.881251,821,2885.269918,213,6
2176.246811,1812,2892.322948,508,24
2919.37138,2450,2903.537318,606,39
958.521824,865,2906.598202,230,7
1245.455866,1077,2909.301863,309,10
1703.63385,1442,2914.549471,402,18
2308.066315,1914,2922.246032,536,23
1449.127089,1257,2926.656704,335,14
501.079765,518,2927.837703,123,4
2546.67783,2094,2936.618334,592,35
2827.118963,2332,2946.954952,636,35
2586.987335,2151,2956.124042,575,33
2886.553387,2404,2967.038211,620,34
3333.442881,2883,2982.66567,643,46
1600.804863,1342,2986.419736,401,16
875.402361,795,2989.308287,220,9
2522.383686,2410,3000.199036,550,36
2348.617599,1948,3008.055576,540,29
1387.372545,1201,3011.235586,330,14
1673.741319,1417,3016.33818,395,16
2572.257734,2137,3025.396944,573,31
2589.112476,2116,3034.32014,612,30
1722.465712,1477,3039.696229,387,19
2182.437305,1806,3046.708587,514,27
495.431671,507,3047.849606,126,1
3948.74714,3267,3066.923478,830,52
1104.738629,973,3069.283549,268,5
3140.569941,2599,3081.600347,679,42
2621.059509,2165,3090.799525,595,34
1180.118054,1038,3094.421191,282,5
685.345537,646,3095.849668,177,4
1689.046654,1455,3101.161285,381,21
1403.752516,1185,3104.297318,357,10
1482.59468,1236,3108.610469,384,16
1024.558477,906,3110.76047,259,11
1312.998079,1108,3114.613542,343,10
1960.463724,1616,3120.645303,482,25
2204.325779,1805,3127.712674,537,25
1764.257589,1503,3132.192751,399,19
3986.014635,3320,3151.792442,803,56
1446.6205,3897,3177.491592,694,45
3295.385386,2781,3191.273481,653,42
1306.46274,1108,3195.132665,336,11
551.348983,543,3196.32818,146,5
1362.518322,1167,3200.385176,335,17
1936.987003,1623,3205.445396,451,23
2763.738159,2284,3216.460116,617,37
1787.841438,1497,3220.90715,437,18
2360.27095,1953,3228.793343,552,26
2340.079123,1899,3236.409245,579,27
1992.066474,1634,3242.567482,496,18
2604.689864,2147,3251.67956,595,34
1693.718613,1415,3256.82551,417,20
2316.716425,1924,3264.58808,530,30
1848.637239,1536,3269.245337,452,22
3826.618706,3199,3287.699621,770,55
1333.874925,1144,3291.638222,326,14
1616.481554,1336,3295.356307,418,15
2143.873031,1763,3302.201317,517,24
2211.761515,1822,3309.318984,530,27
1413.706179,1202,3313.502018,349,13
2609.532843,2151,3322.759606,606,30
1412.197974,1193,3325.908607,356,14
3671.790927,3055,3343.041941,755,53
3642.458056,3051,3359.129193,731,55
1858.925395,1561,3364.901715,442,17
2992.994742,2472,3376.227602,659,42
875.098856,796,3379.04712,220,9
3193.343349,2640,3391.69139,692,42
1649.502939,1382,3395.609392,404,17
1964.370277,1647,3401.806083,456,20
1698.571713,1419,3406.949632,420,18
3515.729698,2933,3421.957945,724,51
2592.545615,2156,3431.167545,578,27
1296.900933,1113,3435.030139,324,10
1590.58079,1332,3439.764182,395,18
3334.310465,2762,3453.370874,710,40
2312.757478,1950,3461.243594,506,26
2113.48084,1793,3468.205916,458,27
2165.178812,1867,3475.615245,441,19
670.551461,639,3477.03324,170,6
2945.10169,2421,3487.96945,662,36
3978.643993,3396,3508.381584,779,52
3121.832675,2577,3520.544693,681,40
2476.249574,2060,3529.058801,555,30
1828.980853,1502,3534.570405,467,18
2673.024261,2212,3544.080216,598,39
2360.636551,1909,3551.702169,590,29
1681.508634,1412,3556.785168,411,18
2339.097094,1936,3564.577407,541,28
3252.749932,2835,3578.886998,669,42
1826.13615,1537,3584.519534,427,20
1528.303156,1306,3588.133231,360,12
2486.786015,2067,3596.731045,556,33
2297.267421,1888,3604.226306,548,22
1623.370368,1364,3609.136507,399,16
1748.499933,1470,3614.533383,420,18
1352.276461,1151,3617.542369,343,10
2110.508139,1748,3624.269694,498,25
3241.483587,2675,3637.14902,714,44
3159.516596,2627,3650.735299,670,40
2623.059918,2169,3659.972425,592,31
1735.671265,1435,3664.122528,439,16
1423.777437,1201,3668.323278,361,9
1648.882571,1386,3673.317368,401,21
1999.028815,1649,3678.528887,491,24
3492.51349,2905,3694.389623,729,50
2426.650077,1995,3702.571836,571,32
1092.069283,948,3704.861866,282,10
1985.570449,1640,3711.069876,483,17
1158.436932,1001,3714.543889,296,8
2241.05383,1862,3721.946249,517,28
2948.396331,2420,3732.949345,665,34
4017.689005,3450,3752.870545,812,57
4273.118538,3506,3774.389003,907,58
1741.390055,1455,3779.674524,424,18
2314.915352,1958,3787.635778,493,24
1988.049785,1677,3793.994464,450,18
2171.192864,1812,3800.083518,497,22
1473.397544,1257,3804.513592,353,14
2282.226014,1912,3812.203243,506,23
2149.132355,1788,3819.173178,500,27
3162.307855,2622,3831.697349,679,37
3937.29636,3307,3851.169498,768,50
3387.659207,2869,3865.723929,661,45
2350.578355,1920,3873.54926,569,28
2233.012863,1853,3880.927056,522,29
2262.419678,1882,3888.402572,518,29
2127.5486,1751,3895.091758,512,24
1837.794244,1539,3900.699797,434,20
2107.599657,1738,3906.355806,506,25
1948.316635,1631,3912.47236,454,26
3747.926746,3132,3930.342063,752,51
4024.325258,3341,3949.132233,822,61
1881.134671,1579,3954.983592,438,24
696.823879,661,3956.447637,171,6
1763.322491,1479,3961.818185,422,18
3425.744364,2892,3977.545434,675,43
2603.552348,2181,3986.853541,560,35
1687.455421,1442,3991.052755,385,23
2051.874237,1738,3997.760836,454,19
1990.840627,1645,4003.949858,484,23
2355.653061,1996,4012.152876,509,26
1517.787145,1278,4016.635177,375,12
1899.574681,1612,4021.666224,427,20
2015.69066,1657,4027.89814,495,24
544.685203,543,4029.111139,138,2
927.19772,817,4032.001154,249,10
1975.707363,1683,4038.420788,428,21
1019.3843,920,4040.62183,237,6
2387.598582,1995,4048.841418,530,31
2338.262209,1922,4056.537803,552,30
1398.661456,1206,4060.740352,329,14
1670.691153,1408,4064.794983,399,16
1951.538427,1605,4070.802608,484,23
1587.996065,1353,4075.599634,373,19
1800.061893,1511,4081.113751,427,19
1985.347361,1632,4086.258344,491,24
1800.531435,1502,4091.753861,439,16
1855.334719,1516,4097.318957,475,20
1494.82081,1235,4100.651086,398,18
