#{"t_start": 1714151349.9674144, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2311.291924,1902,3954.837021,545,28
1991.733316,1645,3961.000594,481,20
1542.545622,1289,3964.501592,388,16
-16.316367,108,3965.044594,11,0
2701.80913,2186,3974.285566,651,30
982.67804,856,3977.272583,259,10
1387.809273,1189,3980.392617,333,13
2471.206306,2042,3988.686613,562,34
3331.061915,2885,4004.078438,630,50
1702.486392,1429,4009.162575,414,16
2054.745272,1693,4014.546645,496,29
1898.891745,1577,4020.343201,459,20
2485.958735,2023,4028.567245,600,33
61.365016,169,4029.170757,22,1
2426.159328,2021,4037.40535,539,34
1640.546139,1401,4042.365465,371,20
627.257258,594,4043.67153,169,7
2340.526877,1929,4051.354448,546,30
2184.164058,1829,4058.465039,496,25
650.616752,632,4059.837554,154,6
2167.29154,1813,4066.830412,490,25
2638.388452,2232,4076.383939,539,33
27.344729,143,4076.961938,18,1
501.44147,500,4079.065973,136,6
110.558501,216,4079.719486,29,2
2596.754002,2275,4089.620947,537,37
2233.478681,1854,4096.879013,521,29
1825.538483,1495,4101.266537,466,19
3387.159662,2744,4115.583455,776,47
-40.188672,86,4116.111456,7,0
-46.962419,81,4116.627455,4,0
534.473601,539,4117.807465,140,8
2500.287975,2031,4126.110605,602,35
914.809344,844,4129.027648,216,8
1152.04631,987,4131.428188,297,8
1537.513907,1286,4135.965736,386,16
2852.979818,2341,4146.256218,645,36
3141.989107,2698,4159.15535,625,39
1381.748897,1202,4163.291512,315,14
402.557193,427,4164.255026,110,3
2684.856057,2239,4173.834023,580,35
1693.087876,1393,4178.780033,435,18
2021.281119,1672,4184.045403,492,21
3828.182779,3371,4203.939836,741,64
2445.08216,2388,4214.554373,545,42
1783.795681,1508,4220.01296,409,19
3908.929679,3246,4238.665581,802,63
1337.103188,1142,4241.575643,345,17
692.277447,659,4243.014169,164,9
1259.652861,1062,4246.670231,331,12
53.16835,167,4247.273231,18,1
1853.709667,1567,4253.019291,417,24
2888.549698,2401,4263.712223,622,40
3203.130572,2676,4276.411921,660,51
1944.791568,1612,4282.39908,470,22
244.588731,313,4283.189108,67,0
2512.720185,2068,4291.68574,582,33
3197.716582,2617,4304.938284,715,49
1742.155741,1482,4309.270338,396,21
1663.345986,1403,4314.311854,394,15
2670.451555,2195,4323.634471,608,32
2525.447291,2116,4332.438941,544,27
529.580477,539,4333.62595,133,6
926.507559,840,4336.544966,222,9
601.271734,587,4337.825992,150,6
1939.453477,1581,4343.63454,499,22
426.543268,445,4344.63054,119,3
1675.886582,1381,4349.53155,434,17
1857.937596,1572,4354.291956,420,21
2531.006799,2107,4363.006526,561,29
2075.524748,1701,4369.409991,514,27
220.773006,291,4370.161989,64,2
683.732987,643,4372.540529,178,5
3803.334361,3201,4389.823704,738,57
382.054459,416,4391.796703,102,1
2479.211631,2036,4400.088253,581,32
2687.848932,2224,4409.555785,605,36
3055.655816,2538,4421.235769,655,41
2578.565572,2145,4430.231239,572,39
1274.792081,1099,4432.994831,319,15
1352.825806,1157,4436.991851,334,14
1688.19184,1420,4442.061017,409,18
1786.482489,1484,4446.423186,434,21
1717.755148,1463,4451.70883,390,19
3289.23218,2737,4464.943918,690,44
1511.778724,1288,4469.453952,368,12
4537.942528,3957,4495.4012,843,70
4418.981301,4373,4526.220947,857,75
2423.787149,2012,4534.381156,546,26
