#{"t_start": 1713986108.2881267, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
3624.09103,3554,6459.122499,208,5
1568.241782,2838,6472.979678,114,2
3451.508003,4567,6507.240647,186,6
2689.498073,2653,6519.645726,173,1
4918.58503,5139,6560.21825,214,17
3635.287542,3588,6581.950451,184,3
2007.325418,2025,6590.052706,119,0
3176.964253,3131,6607.513744,182,0
3028.846547,2987,6622.665475,178,2
2777.540358,3740,6645.893583,170,3
1329.0802,2655,6658.2637,95,12
2465.543041,2459,6670.210858,143,3
2538.226635,2763,6683.498086,141,2
2979.304463,3637,6705.692809,167,18
3206.071448,4338,6735.72032,199,3
2821.760717,2793,6749.211418,165,1
4275.913761,4328,6779.341248,220,10
1457.603253,2576,6791.17547,103,3
3998.448742,4046,6817.827657,217,7
5186.683647,5052,6858.123314,272,3
4545.46441,4438,6889.33177,244,3
2194.85025,2453,6900.237918,119,0
3293.974395,3435,6920.509859,181,2
3646.46643,3570,6942.040639,213,2
1808.609501,2988,6957.169372,143,2
1947.685128,3185,6975.045739,141,1
2350.806511,3438,6994.275595,135,13
2165.655942,3169,7011.986314,135,20
3883.091391,5075,7051.665513,217,5
4923.802751,4796,7088.539482,264,1
1655.4971,1678,7094.736587,114,1
3277.29759,4411,7125.595146,196,2
5773.000641,5310,7168.535072,600,17
4457.521071,4124,7196.047552,471,5
4537.267009,4196,7224.482646,480,4
4993.560266,4648,7259.318384,483,6
5180.923437,4793,7295.090132,525,5
3741.345937,3478,7315.755528,401,1
4504.831732,4313,7345.490025,474,10
3965.397115,3681,7368.114152,422,11
4708.00908,4366,7398.488214,479,4
5731.28908,5300,7441.399445,569,6
2486.001135,3631,7463.511775,144,3
2849.013201,2924,7479.100015,170,2
3251.508599,3045,7494.717302,344,2
4684.460523,4353,7525.029607,469,7
6583.296957,6351,7585.720146,656,19
5477.321071,5063,7626.174917,552,10
7054.217753,6515,7689.818608,677,8
4000.638071,3725,7712.962357,413,8
5531.334403,5176,7754.079632,542,12
5575.611114,5163,7795.947743,550,12
1806.830411,1939,7803.585368,119,0
2678.327149,2613,7815.668571,273,5
5608.099623,5185,7857.868847,561,14
8764.553814,8080,7952.750716,824,24
3529.155814,3489,7973.49437,178,7
2737.169987,2585,7985.361704,290,5
2627.303809,2712,7999.226042,157,1
2237.12951,3467,8018.780373,159,2
3760.019359,4864,8056.561183,217,2
4615.997234,5791,8107.907986,258,4
1046.637311,2189,8117.007024,89,1
1648.638389,2799,8130.567818,120,16
2565.209947,3408,8150.557157,149,0
2139.43081,3160,8167.160394,152,0
2654.872649,2620,8180.329639,171,0
1843.211855,2094,8188.905271,133,0
3046.505399,4009,8215.058968,169,5
3069.295786,3936,8239.391815,164,1
2773.315609,3750,8262.772207,167,3
2471.264304,3246,8281.136399,148,18
844.052124,2252,8290.67702,74,2
2076.689957,3296,8309.488253,135,0
1520.102416,1547,8314.055816,109,1
3261.607911,4275,8343.326334,205,7
1635.519221,2592,8356.265903,112,8
2258.326178,2782,8369.668996,130,6
3094.226321,4350,8399.819921,173,8
1983.721801,3199,8417.829863,114,2
1173.665298,2232,8427.262018,91,3
