#{"t_start": 1718630578.446696, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
2977.357898,1997,4044.342302,529,35
984.242788,1005,4046.763299,286,14
2623.179358,1856,4053.996309,527,30
4029.068663,2991,4070.393311,690,53
4003.081448,2967,4085.567314,712,54
382.705378,519,4086.712312,118,3
1760.244772,1626,4092.77931,435,23
828.698877,861,4095.790312,239,12
973.709696,1050,4098.416311,302,12
3840.473471,2838,4112.43231,641,47
1464.51522,1292,4117.010313,361,17
2028.622213,1688,4123.321309,417,25
1920.851571,1505,4128.797311,443,24
3816.747987,2555,4140.716312,614,45
1120.797669,1001,4143.161309,279,9
474.448875,661,4145.636312,139,8
2998.147137,2090,4154.230826,571,36
1283.991878,1252,4157.568826,407,16
1495.086177,1119,4161.431826,308,16
4309.499312,2744,4174.733827,705,52
4095.337101,2590,4186.775826,706,48
929.849816,793,4189.571829,231,14
330.576004,521,4190.714828,95,7
269.269083,362,4191.567826,87,3
3138.030947,2297,4201.597826,626,35
1632.010285,1463,4206.821829,428,21
2706.619897,2111,4215.556828,514,33
2924.940048,2174,4224.828826,577,36
3884.317111,2669,4237.522827,700,46
1282.360297,1207,4241.718828,382,18
1630.560725,1351,4246.499826,414,21
1548.290526,1072,4249.205829,313,15
3476.153648,2299,4259.214828,570,41
2260.791227,1675,4265.506826,450,27
929.303135,933,4268.775829,237,11
2248.197543,1754,4275.439827,437,26
929.170428,939,4277.699827,258,11
712.205592,774,4279.451826,224,8
1051.238038,955,4282.717826,244,14
2233.721297,1899,4290.222831,484,28
3216.604971,2456,4301.356827,562,44
2206.902596,1546,4307.035826,477,25
1433.536876,1269,4310.444827,370,17
3309.156296,2177,4319.711827,606,40
2155.1483,1848,4326.967828,513,27
3638.3116,2782,4341.585826,601,47
12.176601,234,4342.266826,28,2
4711.545922,3254,4359.992827,735,54
1164.835561,1021,4363.481826,275,13
1476.862096,1163,4366.495826,369,15
92.37489,124,4367.069826,13,0
1321.671524,1348,4371.850831,369,17
2513.768636,1896,4379.306827,469,29
176.907507,322,4380.102826,65,3
2076.338456,1678,4386.348826,405,26
2776.171778,2236,4395.882828,582,36
-55.430626,76,4396.398826,6,0
1335.119232,1193,4400.493826,320,17
2127.466104,1607,4406.415376,459,26
1524.668281,1309,4410.002377,369,16
1975.182445,1560,4415.699378,457,25
273.232725,389,4416.604376,88,4
329.400542,544,4417.815379,138,3
3875.450927,3042,4434.604004,653,51
1034.913245,922,4436.817004,265,13
2188.052889,1724,4443.330003,511,26
2441.258274,1932,4450.974006,532,28
-69.787727,72,4451.486005,5,0
2200.971884,1714,4457.887015,461,26
1847.435641,1516,4463.356019,449,21
1054.569774,994,4465.758016,272,14
5125.635416,3366,4485.579534,867,60
2148.110843,1664,4491.827533,532,25
2144.914945,1550,4496.462532,474,27
3895.612639,2633,4509.848531,673,45
1022.07462,1035,4512.395049,286,12
1021.420783,921,4515.563048,240,14
1050.33373,1069,4518.221048,332,14
4909.142226,3034,4534.945047,744,56
1505.596514,1383,4538.899048,405,16
1953.742192,1519,4544.413048,409,24
2438.495913,1904,4551.958047,489,33
554.600696,629,4553.346052,176,8
1856.431481,1546,4558.973047,454,22
1305.387269,1240,4563.318047,358,16
1278.358565,1177,4566.376048,362,15
3020.61096,2084,4575.026048,576,37
3247.069155,2280,4584.932051,603,39
928.28804,957,4588.222047,283,12
3362.314597,2241,4597.813049,599,42
1941.172072,1414,4602.807049,407,24
4551.73762,3788,4626.01805,690,65
2646.510394,2114,4635.773048,539,32
2437.455518,1627,4640.864049,433,26
4303.560651,3111,4658.242049,682,51
3076.433656,2325,4668.385047,562,39
1838.766398,1335,4673.071048,406,19
1722.003316,1468,4677.384047,379,18
3233.669549,2231,4686.911047,604,35
1201.884707,1198,4691.05105,379,15
1946.292365,1443,4696.207047,420,20
2429.654067,1828,4703.254048,503,29
1815.008416,1376,4707.135049,383,24
2591.894348,2120,4716.01205,538,34
1351.574383,1190,4720.10905,335,16
2395.10441,1786,4726.945047,447,28
364.08239,449,4727.94505,122,4
2640.977181,2063,4736.384048,537,35
2212.616503,1637,4742.494047,431,26
2643.220226,2396,4753.217048,550,35
637.254349,650,4754.642047,197,8
2029.35499,1663,4760.829049,473,28
2092.434844,1831,4767.91205,437,24
2570.524508,2098,4776.569047,567,29
-31.075658,87,4777.091049,8,0
123.037524,277,4777.830048,43,3
2125.613431,2835,4792.822048,549,40
1805.832086,1568,4797.564048,444,26
-3449.144094,6153,4856.012124,699,66
7.275135,3909,4881.570124,593,44
-38.871186,84,4882.102125,6,0
-40.39172,83,4882.627126,7,0
2299.519673,2106,4891.326126,496,29
2776.472767,2528,4903.985125,579,36
5508.047527,4374,4934.974124,908,79
127.22466,238,4935.656124,26,3
1929.647396,1621,4941.662124,436,27
-59.460091,74,4942.187127,6,0
3026.761167,2097,4950.946124,543,40
2239.843029,3788,4975.068125,657,63
1970.453332,1761,4980.808593,474,23
3804.114871,2674,4994.537595,681,45
2490.881124,1946,5002.330594,495,35
2832.128002,2141,5011.295593,559,32
996.556313,978,5013.670594,291,15
2501.531574,1965,5021.608607,512,27
