#{"t_start": 1714082265.502474, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
3478.742392,2948,2886.98162,671,46
1359.69831,1160,2890.984305,335,13
1332.766983,1125,2893.870935,352,13
3824.379352,3236,2912.693792,739,51
2724.24318,2285,2922.750088,582,33
1837.38511,1516,2928.328194,459,22
2862.246575,2398,2939.175794,602,34
3225.780027,2667,2952.062136,699,44
3215.723576,2721,2966.453825,634,52
4638.796471,3987,2993.145507,803,56
1461.834743,1240,2996.479605,357,13
2684.977132,2219,3006.115784,606,38
4586.403726,3879,3031.660624,845,66
3723.138937,3144,3049.59119,719,43
3241.975653,2774,3063.279191,608,41
1366.947933,1177,3067.386795,328,17
2758.276223,2336,3077.80237,561,28
1527.257757,1355,3082.64192,314,12
2025.93721,1746,3088.360928,413,26
4575.11349,3920,3114.381776,791,56
1441.013743,1268,3118.826353,318,16
3053.883356,2589,3131.07364,600,40
2153.909165,1798,3138.123657,504,21
2877.195116,2390,3148.893346,630,33
3765.90019,3214,3167.59496,694,50
4574.500405,3866,3192.936771,845,64
3382.750072,2889,3207.725601,627,41
3864.114774,3404,3228.201814,768,56
4501.381828,3971,3254.772783,785,54
3068.580576,4956,3293.877851,795,64
1761.677475,1559,3299.679741,351,15
1238.672283,1098,3302.458738,292,14
1138.939739,1072,3306.192735,204,8
1315.539385,1271,3310.6843,261,6
1294.503501,1162,3313.699385,271,10
2939.800705,2692,3326.85513,567,39
4298.005838,3778,3351.248763,808,50
3966.024999,4024,3378.372218,783,51
1506.432057,1319,3383.050228,328,19
2103.496011,1810,3390.107519,426,21
1401.92807,1323,3393.770521,287,14
3123.259903,4717,3430.591666,795,59
3118.027073,3559,3451.703595,688,54
6270.462809,6157,3510.913592,976,86
3830.391841,4949,3550.996763,772,63
-7355.242728,4429,3583.154736,352,36
4752.57314,4604,3617.511741,826,60
4222.738116,3626,3640.216847,734,51
2847.469066,2594,3652.514096,504,28
2191.141268,1977,3660.583968,352,15
2466.511733,2221,3670.215161,389,21
3053.070188,2606,3683.609603,585,40
2409.346431,3681,3705.985761,562,36
4459.318204,3831,3730.895654,816,67
3435.554684,2988,3747.461871,609,36
4079.190624,3470,3767.583269,756,47
2026.017323,1734,3774.232319,428,23
3008.541992,2652,3787.983501,543,38
175.57572,264,3788.706502,47,3
555.326321,592,3789.997509,105,6
166.018466,265,3790.71951,37,0
2755.91379,2337,3801.109658,554,34
578.637166,605,3803.461727,105,1
2667.276493,2223,3813.133769,577,31
1956.893588,1780,3820.0277,431,28
1375.888218,1214,3823.2623,295,11
2498.357932,2065,3831.856458,571,29
3168.34959,2694,3844.888468,638,42
4688.410706,4068,3872.567557,849,72
1211.402777,1097,3876.349175,256,11
3602.379385,3023,3892.158835,721,52
1271.861947,1098,3895.953184,315,11
933.823165,846,3897.940185,218,12
2496.235037,2087,3906.780095,544,32
2647.905766,2448,3919.134166,542,31
2937.240968,2533,3931.027972,597,37
4253.441131,3680,3954.37395,816,57
3063.579021,2600,3966.689595,599,39
1397.712355,1184,3969.808794,356,19
3999.629724,4132,3999.245595,780,56
4618.299402,3916,4024.121321,838,68
4984.217988,4284,4055.439457,887,66
3642.887865,3106,4072.101627,678,43
131.344077,234,4072.779638,33,1
5014.651181,4223,4102.302428,930,78
109.161348,203,4102.94116,38,2
5776.257142,5074,4144.887617,1000,72
705.080335,662,4146.346624,174,5
2758.434794,2308,4156.550579,588,37
-51.890152,75,4157.064579,6,0
973.437507,889,4160.168204,225,8
4469.296004,3817,4185.093169,792,61
3306.027514,2758,4198.665796,685,41
3446.918096,2941,4213.797591,644,44
1807.318629,1536,4219.562115,408,20
1734.426572,1508,4225.063504,357,17
2851.657851,2416,4236.020598,566,38
2613.545035,2200,4245.431508,550,30
1191.16824,1061,4249.126305,267,14
2430.475198,2050,4257.611418,513,27
2979.30927,2517,4269.297883,602,39
2593.404988,2202,4278.780916,563,34
3076.615351,2693,4291.868623,596,41
2427.617685,2052,4300.396292,516,36
1706.261211,1471,4305.747302,374,16
-41.754303,82,4306.277306,8,0
467.893963,504,4307.404315,102,5
-35.26722,96,4307.945314,8,0
1030.924217,943,4311.222375,220,12
288.548837,350,4312.090387,75,2
2108.725964,1755,4318.846904,493,22
4743.994597,4746,4355.109241,804,69
2632.41175,2248,4364.891809,527,33
2274.943237,1921,4372.700953,490,27
4163.877064,3521,4394.329142,788,56
682.358307,670,4395.827143,147,6
4397.166023,4149,4424.438383,836,70
382.486745,454,4425.455414,62,1
600.164895,626,4427.858427,113,3
620.361045,608,4429.205427,154,3
494.566869,525,4430.368429,105,3
2163.722154,1788,4437.301464,495,26
