#{"t_start": 1718642877.0673547, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
135.344604,346,2133.018957,86,1
179.897428,372,2133.906958,84,2
150.383948,312,2134.687959,73,2
219.933905,332,2135.505957,73,3
2767.352943,2378,2146.049958,530,29
1860.238248,1465,2151.339957,411,18
2826.819829,2175,2160.550959,571,34
2838.215204,2528,2172.17196,608,31
234.001731,420,2173.145957,59,5
810.105555,832,2176.01896,206,7
2581.116468,2475,2187.304959,582,32
3211.24746,2372,2197.795959,645,36
2291.140435,2223,2207.262957,566,28
2175.651612,1743,2213.861957,483,27
4198.809429,3677,2236.825957,682,54
3655.959689,3051,2252.666569,704,47
319.509468,490,2254.791569,118,3
2339.680763,2034,2263.086567,528,27
249.448682,454,2264.092569,105,2
390.513631,510,2265.216566,127,3
3061.640709,2373,2275.657568,652,40
2929.688459,2272,2285.437567,575,33
3568.946099,2186,2294.749566,556,37
429.659117,604,2297.116566,172,5
266.887569,423,2298.075567,110,4
198.363701,247,2298.758575,28,0
177.425797,342,2299.591569,69,2
332.826775,436,2301.508567,118,4
3535.974151,2735,2314.718568,654,43
1592.773955,1364,2319.514569,413,16
296.462415,483,2320.634567,135,5
2223.469207,1825,2327.786566,491,29
2209.555688,1602,2332.670567,438,23
1781.503772,1521,2338.166569,440,15
2053.87729,1715,2344.64557,501,23
563.660074,494,2345.725569,122,3
2601.043881,2179,2354.977581,571,29
1745.398068,1424,2360.129579,409,20
166.281653,350,2360.96858,85,3
1587.382125,1385,2365.836581,396,21
285.784937,467,2366.877581,111,2
342.640034,435,2367.866579,122,4
241.989137,401,2368.806579,87,4
2002.590748,1622,2374.81458,465,25
4570.828314,3014,2391.391581,749,52
157.276878,341,2392.227582,77,2
143.541507,324,2393.03058,74,1
249.854344,456,2394.052582,126,2
2332.388887,2033,2402.337581,560,28
3400.936181,2736,2416.570575,638,38
227.340109,374,2417.452585,93,3
5158.290166,3439,2436.980587,771,58
1569.942208,1289,2441.465586,360,18
784.152378,891,2444.527585,267,9
4066.371175,2945,2459.477249,716,46
3141.941771,2040,2467.85325,587,38
1575.981238,1423,2472.924247,416,18
2473.518632,2056,2481.293247,545,27
1645.74782,1382,2485.176249,442,17
324.681531,494,2487.248249,118,3
578.963565,657,2488.691247,173,7
2405.957216,1925,2496.362247,545,27
161.504249,317,2497.151251,49,1
412.96073,507,2498.262249,137,3
624.889582,616,2500.616249,165,3
2268.532729,1712,2506.069247,525,23
4949.443354,2948,2521.965248,763,50
3437.211023,2205,2531.39725,594,39
4128.870478,2757,2544.74725,695,50
1355.079842,1135,2548.62725,370,14
1833.832132,1465,2553.83225,439,21
505.471897,525,2554.988247,147,5
1922.536025,1503,2560.499248,439,17
2242.182586,1713,2566.01125,546,21
3199.37738,2301,2575.992248,661,38
1599.914102,1548,2581.571247,440,24
1088.071463,985,2584.899247,300,10
1892.639007,1466,2589.152247,415,19
1360.972082,1267,2593.582248,356,13
2205.833614,1711,2600.070249,512,27
1804.851208,1680,2606.340251,454,22
315.634717,494,2607.44125,125,3
2037.698823,1722,2613.962248,472,24
3781.760181,2404,2624.722247,701,40
144.823107,265,2625.447248,55,0
2306.876295,1878,2632.873248,515,30
1580.025256,1294,2637.394247,373,16
3479.399303,2576,2649.344259,669,43
3345.886263,2479,2660.633259,617,42
2226.710364,1625,2666.726261,484,28
221.617053,353,2667.572259,72,2
336.883563,490,2668.658271,132,2
688.695131,796,2671.483271,242,9
348.618253,465,2672.502271,108,5
2673.674355,2045,2680.821273,541,35
438.553246,566,2682.05227,164,4
1389.569785,1292,2686.56427,390,16
254.637028,390,2687.475271,87,2
1988.487295,1776,2694.290273,466,28
2519.750452,1817,2701.365273,459,27
1892.934892,1548,2707.01427,448,21
132.808125,276,2707.74927,39,2
536.443609,464,2708.786271,136,2
2801.230503,1912,2716.322274,535,34
2709.631323,2182,2725.522274,534,35
1573.211148,1180,2728.57327,368,15
4000.85352,3134,2746.166273,688,56
658.540268,798,2747.964274,241,7
2227.477694,1572,2753.75627,477,26
3339.707216,2382,2764.29927,609,39
263.047761,420,2766.256272,119,2
2799.361863,2143,2775.232274,602,34
2386.843501,1800,2781.19427,502,28
1977.513262,1523,2786.663271,456,20
1461.31317,1250,2791.00427,373,19
495.459014,535,2792.179272,151,7
2019.694738,1772,2798.90627,505,24
2908.866542,2213,2808.31927,560,35
3261.734477,2503,2819.739272,585,44
2069.21216,1653,2825.897272,476,24
2528.163078,1936,2833.582271,578,27
3680.736159,2754,2846.95427,696,46
3861.298466,2837,2861.870271,783,47
1286.170248,1262,2865.240272,388,13
354.145819,491,2867.345799,138,5
-58.227816,127,2867.911799,15,0
260.246816,442,2868.924799,118,2
1622.246956,1503,2874.388798,433,18
2451.894503,1778,2880.3458,508,30
3259.20355,2318,2891.4788,641,37
3991.587679,2967,2906.607799,744,47
4239.956184,2901,2921.202798,759,47
4126.316741,3203,2939.4618,803,52
1254.041268,1290,2944.014315,339,13
2197.600072,1660,2949.223316,488,26
-73.72385,103,2949.757317,10,0
2484.576612,1861,2956.979315,563,34
2939.993301,2273,2967.850317,601,36
2327.133665,1760,2973.614323,535,28
4526.131805,2873,2988.932323,813,51
4639.044337,3059,3004.860323,782,52
1762.747538,1476,3010.214323,427,21
3999.3129,2730,3023.340324,684,43
2611.273493,1877,3030.706323,508,26
653.639787,552,3032.863324,164,3
2244.88254,1697,3038.246327,514,30
2035.389198,1710,3044.736323,444,21
379.183302,422,3045.700323,104,2
1644.932326,1431,3050.805326,439,18
1546.146803,1346,3055.507325,394,15
3160.286174,2187,3064.716322,553,36
3545.198278,2629,3077.134323,636,42
4237.910956,2756,3090.508324,717,50
3831.433785,2291,3101.422323,615,46
3062.708832,2134,3110.346324,608,36
2804.422469,2175,3119.501324,510,34
2632.392602,1953,3127.260325,587,31
2958.092234,2049,3135.587323,544,36
2018.741349,1516,3140.072323,446,23
4660.46952,2627,3153.448326,703,48
2557.304818,1913,3161.020326,544,31
3508.456276,2561,3172.861323,680,43
2810.735086,2003,3181.020323,509,29
5361.644152,3407,3200.193323,755,64
1291.663496,1210,3204.368325,384,15
1813.205699,1573,3210.143325,488,20
1191.917011,1066,3212.812324,299,14
1640.849389,1309,3217.385324,432,14
4170.475273,2879,3231.743324,695,45
2370.408336,1835,3238.855325,546,28
2044.552057,1787,3245.756323,534,26
3121.124059,2229,3255.326324,592,39
165.629284,339,3256.141324,81,2
3081.037039,2432,3268.086324,593,39
1587.119223,1351,3271.875323,423,22
3668.287951,2704,3285.928323,676,43
3524.567939,2596,3298.051323,673,44
568.7902,634,3299.439323,193,6
1788.392329,1526,3304.966324,479,20
3751.746633,2658,3317.628327,694,44
1709.846591,1453,3322.818323,463,20
1697.821169,1377,3327.711323,415,20
5857.844742,4082,3355.081476,864,66
4015.621027,2561,3366.936478,659,41
-66.354259,108,3367.495477,10,1
1851.013433,1581,3373.271477,495,20
3270.674207,2602,3385.526477,644,39
753.392928,808,3387.380478,220,7
2524.819843,1840,3394.534477,527,28
933.131493,952,3397.754478,297,10
2702.502144,1960,3405.595478,534,33
2947.55117,1875,3412.944479,505,26
2502.62118,1895,3419.455994,526,27
1998.88394,1653,3425.580993,493,21
1699.400022,1440,3430.676991,456,18
2275.828599,1853,3437.869996,520,28
470.320922,592,3439.166992,160,8
1227.404784,1250,3443.539996,364,13
501.341462,567,3444.782991,160,6
543.878651,627,3446.148993,186,7
1497.607894,1317,3450.784991,413,18
520.473446,646,3452.227993,184,6
288.394739,461,3454.243992,127,5
2849.901158,2162,3463.244991,622,39
3273.644663,2322,3473.379991,620,39
-68.747527,74,3473.893992,5,0
1623.261209,1345,3477.606991,399,16
2732.619935,2041,3485.957992,595,32
1254.941758,1128,3489.880992,336,13
1256.657597,1066,3493.481991,349,17
1627.223072,1456,3497.720992,462,15
3062.2921,2270,3507.533991,633,39
1276.337881,1214,3511.718991,364,14
2062.847036,1799,3518.676991,486,27
2534.862372,1928,3526.370994,598,31
1327.552192,1226,3529.601991,388,17
292.605831,453,3531.587994,116,3
2184.450271,1594,3536.464993,454,25
3163.221131,2358,3546.859991,620,36
581.921674,630,3549.252991,176,4
1570.02722,1408,3553.272992,415,21
269.794745,396,3555.235992,103,3
1418.184052,1388,3559.163991,383,15
1603.433945,1497,3564.535992,461,16
244.33939,368,3565.398996,98,4
2096.056345,1763,3572.156991,481,22
1433.542401,1158,3576.130991,358,15
3345.806418,2065,3584.595991,645,35
1633.466961,1322,3588.263992,395,19
1076.362975,1035,3591.825991,327,13
1879.993681,1704,3598.216993,509,21
1681.619278,1554,3602.864994,497,16
1611.058462,1385,3607.778991,421,17
1073.336379,1075,3611.413992,337,10
2553.235882,1994,3619.415992,526,26
260.716746,425,3620.393992,111,2
2433.486662,1856,3627.655993,515,31
99.903297,301,3628.425993,69,1
1650.391814,1419,3633.457358,437,16
487.340333,620,3634.821357,194,5
-39.090465,176,3635.430357,20,0
2494.227688,1852,3642.63336,525,33
3570.666144,2581,3654.611357,654,41
387.05773,544,3655.815359,152,4
2217.815333,1637,3661.946358,469,26
687.694975,673,3664.365357,184,6
885.059714,968,3666.700357,290,9
860.966573,883,3668.767357,262,6
425.407661,525,3670.901875,153,7
2597.926872,2208,3680.308875,636,31
1025.072788,970,3682.678873,294,10
3875.210395,2705,3696.657872,700,43
300.264881,485,3697.732872,127,3
1267.225769,1138,3700.645872,377,16
1547.046667,1223,3704.838872,373,16
915.987194,970,3707.157872,281,12
1360.83781,1134,3711.021875,333,14
3024.662014,2216,3720.431874,580,32
1875.199232,1675,3726.829874,493,24
1605.402096,1331,3731.450872,394,24
868.803095,888,3733.532875,262,8
1575.374085,1583,3739.344872,453,21
3598.12811,2885,3753.743875,664,45
871.545559,976,3757.093873,297,10
824.695636,780,3758.876872,236,5
2429.90068,1799,3765.819872,514,27
1034.239633,972,3768.163872,316,11
626.295313,783,3770.955874,243,7
1231.671043,1065,3773.595875,312,15
1007.797882,901,3776.700873,283,11
1839.951008,1342,3780.428873,396,19
460.70352,551,3782.629872,146,2
2225.952293,1616,3787.633872,434,28
1325.930677,1223,3791.838876,390,17
1570.597183,1230,3796.185874,365,19
760.708674,913,3798.342876,252,6
720.25725,748,3800.012875,216,7
1600.587035,1432,3805.133872,419,17
357.799041,484,3806.215873,133,5
1326.521896,1178,3810.291872,382,15
1209.989517,1119,3813.155872,313,12
3017.048765,2135,3823.038874,562,35
1737.417893,1542,3827.683872,470,22
1460.30321,1405,3832.721397,422,20
271.501542,494,3833.813397,145,3
2542.23955,1800,3840.744398,500,27
272.924247,386,3841.658398,98,2
3036.360931,2220,3851.123397,583,33
3222.080903,2134,3860.171398,609,37
303.598194,415,3862.1164,113,5
2114.563684,1740,3867.7584,475,26
432.018793,552,3869.948398,170,3
751.576793,839,3871.873402,240,8
281.312947,438,3872.855397,131,4
1569.939521,1354,3877.681398,399,19
600.748828,749,3879.357403,230,3
3752.03994,2799,3894.0354,709,47
142.408999,327,3894.851402,88,2
277.965243,477,3895.934397,139,3
425.484257,505,3897.060397,144,6
1023.858809,952,3900.367398,297,8
611.525926,674,3901.862397,198,8
1708.798454,1619,3907.8454,478,25
315.177912,538,3909.033397,151,4
1493.326243,1332,3913.645398,419,18
1201.409706,1010,3916.097398,311,9
2236.406545,1841,3923.217401,499,27
393.632332,466,3924.266398,122,4
282.050139,390,3926.128399,73,4
115.277399,338,3926.9654,78,1
1128.280905,1038,3929.519397,297,13
875.201564,871,3932.590398,266,12
1965.171351,1496,3936.962639,459,20
-75.08877,96,3938.43364,9,0
881.25844,896,3940.547639,287,12
493.436315,627,3941.921641,190,4
2071.761617,2037,3950.201639,522,24
599.89101,713,3952.738639,221,7
441.230363,547,3953.936641,173,6
578.40479,726,3955.546638,231,5
1513.120459,1181,3959.595641,346,16
464.406242,494,3960.692639,138,1
647.746539,703,3962.245641,208,8
392.44116,589,3964.559641,174,3
952.225563,975,3966.957641,300,9
1349.457209,1167,3970.922641,343,18
702.967485,760,3972.629639,244,7
1918.599887,1671,3978.860639,485,20
3577.795743,2415,3989.637643,649,43
1888.745219,1726,3996.19164,480,23
1505.858416,1336,4000.928678,400,18
1167.997643,994,4003.350643,257,15
1247.989646,1197,4007.47664,372,12
964.870757,658,4008.92664,190,3
3230.656942,2408,4019.622641,663,41
120.429728,323,4020.41764,77,2
390.3268,404,4022.295639,100,3
3441.705117,2805,4036.118639,667,42
125.784484,331,4036.94564,87,1
2361.10151,2117,4045.759639,477,35
2504.748889,1861,4053.018639,518,31
1631.555654,1543,4058.605639,464,16
1267.312532,1184,4061.696641,376,14
92.704171,291,4062.445639,65,1
