#{"t_start": 1718606298.7936988, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
3121.162004,5271,5077.446168,525,9
4199.587159,7067,5154.005713,668,12
3716.791037,6216,5213.686712,592,12
3800.922212,7326,5294.368712,662,15
2696.727571,4696,5329.479712,459,3
3069.739626,5005,5369.861053,508,13
2317.321014,3931,5395.65205,408,4
3878.473028,6416,5458.813052,642,11
3211.545753,5428,5505.52805,568,9
2218.567419,3796,5528.81105,405,4
2691.271915,4520,5562.764053,483,6
4121.103365,6628,5629.758051,671,13
3388.118121,5478,5677.178049,574,13
2387.927587,3909,5701.68605,436,10
2105.992447,3341,5721.27205,388,13
3674.474903,5616,5770.863051,606,18
1930.221113,3241,5788.55105,349,7
2988.041079,5783,5840.80106,411,27
2618.059957,4340,5871.361063,487,7
1899.621937,3253,5890.098062,371,4
3113.999335,5193,5933.244623,569,9
4276.116609,6771,6002.882634,711,22
1843.665758,3539,6024.381635,337,5
3444.146566,5459,6070.497638,611,19
1865.695087,3141,6088.303134,367,4
2707.944188,4354,6119.054978,496,13
2315.216886,3708,6142.427977,440,7
3831.630568,5800,6194.874975,675,32
2175.632934,3581,6215.856076,436,8
3236.532643,5182,6258.693074,611,15
2468.691997,3950,6284.632076,503,12
1013.602436,1757,6291.277074,224,2
2064.870488,3328,6309.756076,392,7
1638.21197,2753,6324.065075,348,6
2257.087191,3533,6344.576077,450,12
1423.264283,2332,6354.749076,302,3
2877.46841,4480,6388.104075,541,16
2407.468938,3680,6410.098075,434,17
2282.431763,3773,6434.058077,481,6
2474.454062,3720,6457.437075,484,13
2467.378187,3753,6481.181077,487,10
1864.607958,3004,6496.593088,397,5
989.62983,2805,6511.349088,268,6
1650.413022,2746,6524.67373,371,2
1880.972384,3042,6541.583733,408,5
2041.758042,3299,6559.734097,391,11
1261.22474,2164,6568.846093,292,2
2548.113191,4034,6595.751109,521,14
1707.807926,2796,6610.493105,352,4
2175.774137,3469,6630.278105,438,8
2708.935228,4178,6658.886106,527,14
3451.31225,5061,6700.244104,625,27
1426.4905,2458,6711.349107,313,3
1682.670387,2806,6725.145106,340,5
6193.836125,4840,6763.210105,458,15
2362.507531,3781,6787.192105,454,13
2193.193167,3378,6806.168106,419,9
2055.919041,3402,6826.289105,397,4
2540.965935,3991,6852.728104,486,12
2388.535247,3779,6876.791104,468,11
2104.439205,3492,6896.904106,420,4
2012.165975,3364,6916.752104,408,7
2089.131982,3319,6936.152107,422,8
2847.422017,4391,6967.275121,538,18
2398.289787,3789,6991.404571,478,12
1944.592324,3050,7007.347574,391,8
2384.729655,3835,7032.035571,487,8
2206.904548,3664,7054.902575,456,6
1551.007936,2548,7066.676571,324,3
2742.289955,4318,7097.079087,513,16
1358.790375,2307,7107.197088,293,3
2265.575353,3529,7128.567347,432,11
3252.684597,5043,7168.554376,564,16
3789.237513,5844,7221.732939,679,18
2801.63369,4659,7257.393466,528,12
3366.625404,6881,7329.163471,702,20
1806.557059,3019,7344.809466,317,9
1992.04235,3148,7362.563468,390,7
1732.996859,2846,7376.767466,348,3
2680.278325,4275,7406.536469,521,8
2630.820277,4171,7435.033466,496,13
2154.10014,3629,7457.545466,429,9
2146.768112,3542,7479.184468,442,4
1991.167386,3165,7496.055467,386,9
1982.45802,3235,7514.665466,407,4
2538.922942,4093,7542.276469,496,11
2799.056022,4632,7576.593468,534,7
2520.347083,3970,7602.807482,476,10
2745.061214,4230,7632.217001,509,8
2147.046594,3377,7652.183005,420,11
1536.061891,2807,7666.026011,321,7
2799.114681,4536,7700.005009,531,11
1979.315044,3264,7717.922009,415,5
2155.744449,3506,7739.068009,441,7
969.939285,3546,7760.712009,308,2
3598.069086,5538,7808.030018,667,17
2733.988013,4112,7835.895017,523,18
1965.148131,3076,7853.018017,391,8
2426.66724,4007,7879.616019,497,7
1556.652592,2643,7892.097018,344,1
2076.784238,3398,7912.42203,426,10
1847.772003,3068,7928.451032,398,4
2109.891008,3229,7947.013031,412,13
1123.442861,2104,7955.69303,212,0
1759.12921,2777,7969.238031,363,8
2376.206504,3724,7992.709049,453,8
2825.436144,4412,8024.209046,539,12
1778.888323,2970,8040.299045,368,5
2598.902011,4038,8067.296045,499,16
3174.387448,4568,8100.700608,568,19
1980.116821,3280,8118.706608,414,6
2233.155601,3415,8139.001605,445,9
2364.582137,3539,8160.602608,434,16
2469.669004,3906,8186.103605,494,11
2406.833168,3765,8210.024617,461,12
1710.716536,2907,8224.730619,374,3
1696.400248,2861,8239.025618,351,6
3316.310034,5025,8279.743619,616,18
3082.121292,4723,8315.216631,578,13
3337.35146,4941,8354.610631,587,17
2217.661844,4191,8383.415631,409,13
1637.112022,2845,8397.581633,355,7
1449.888635,2598,8409.692645,288,0
1985.172957,3727,8433.219642,205,4
626.859718,1323,8437.871642,101,1
600.560051,1292,8441.384645,91,0
1139.042113,2288,8451.365644,132,0
925.350407,1850,8458.566643,113,1
950.406232,2098,8467.247643,134,0
660.77579,2956,8483.408643,150,3
1924.045295,3403,8502.604336,184,5
2416.292966,3662,8525.434337,472,11
1004.567273,1991,8533.645336,140,1
2176.600075,3451,8554.427849,417,9
2181.635987,3433,8574.888852,450,8
426.389279,2648,8587.508848,130,2
1665.456934,4452,8619.506849,202,10
8201.499855,2471,8630.75485,109,23
1566.672341,3082,8647.952172,158,2
1481.932482,3040,8663.860169,177,2
381.72461,778,8666.58517,50,0
17509.28606,2834,8680.693182,119,2
15306.377126,3571,8702.710184,143,4
524.207579,2694,8715.680182,117,6
1534.293487,4271,8745.522182,189,10
1128.946293,2231,8755.136182,149,1
313.568667,2883,8770.536182,124,2
580.307955,3453,8790.318182,158,1
431.965413,2668,8804.014181,112,1
589.943065,3379,8823.059182,129,6
799.326615,1463,8828.312185,91,1
3371.828264,4891,8866.065182,577,28
102.340596,2919,8881.792182,115,1
1742.090107,3107,8898.214182,377,5
2126.064876,3429,8918.622185,430,6
2178.066237,3514,8939.906181,448,6
2578.800775,3886,8965.246181,489,14
2009.219889,3254,8982.993182,431,4
944.608785,2095,8991.743183,124,1
1412.484026,2807,9006.540943,146,0
1259.855217,3104,9022.913944,148,8
2023.181314,3202,9041.255943,418,8
14723.256262,2822,9055.228943,122,2
12480.100586,2588,9067.361944,129,1
670.595774,2889,9082.915943,133,3
648.690232,3130,9099.589943,150,2
863.659115,1933,9107.308946,134,0
727.304587,1532,9112.866943,98,0
1801.81511,3572,9134.856943,201,4
20875.282943,2949,9149.855943,135,1
1006.729851,1973,9157.815943,130,2
296.708926,654,9159.247942,45,0
713.058127,3218,9177.603944,130,4
7554.649317,2775,9191.222945,116,23
14474.483476,3667,9214.134944,156,34
596.217769,3600,9236.350944,160,0
635.558284,3116,9252.818943,147,2
1567.626922,2976,9269.070943,197,2
399.922896,2715,9282.138943,124,4
626.272081,3694,9305.425945,175,3
592.434031,3508,9326.639955,141,4
1362.785753,2626,9339.001958,169,1
578.112859,3225,9357.539968,140,2
714.482118,1654,9362.743968,95,2
1780.185747,3185,9380.780972,192,1
1818.591493,5146,9422.187969,204,14
1119.862489,4313,9453.591968,196,7
908.344691,1844,9459.823968,111,1
5660.128879,2250,9470.502968,87,21
693.660159,1323,9474.11697,86,1
1522.340903,2673,9487.909541,182,1
19695.49185,3894,9512.317541,159,3
997.058861,2183,9521.566823,145,1
841.734234,3579,9543.597826,166,1
1418.856137,2710,9557.663824,169,4
1736.251955,3289,9575.809822,209,1
